mean,stdev,skew,kurtosis,zcr_mean,zcr_stdev,rmse_mean,rmse_stdev,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_stdev,mfccs_2_stdev,mfccs_3_stdev,mfccs_4_stdev,mfccs_5_stdev,mfccs_6_stdev,mfccs_7_stdev,mfccs_8_stdev,mfccs_9_stdev,mfccs_10_stdev,mfccs_11_stdev,mfccs_12_stdev,mfccs_13_stdev,mfccs_14_stdev,mfccs_15_stdev,mfccs_16_stdev,mfccs_17_stdev,mfccs_18_stdev,mfccs_19_stdev,mfccs_20_stdev,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_1_stdev,chroma_2_stdev,chroma_3_stdev,chroma_4_stdev,chroma_5_stdev,chroma_6_stdev,chroma_7_stdev,chroma_8_stdev,chroma_9_stdev,chroma_10_stdev,chroma_11_stdev,chroma_12_stdev,centroid_mean,centroid_stdev,contrast_1_mean,contrast_2_mean,contrast_3_mean,contrast_4_mean,contrast_5_mean,contrast_6_mean,contrast_7_mean,contrast_1_std,contrast_2_std,contrast_3_std,contrast_4_std,contrast_5_std,contrast_6_std,contrast_7_std,rolloff_mean,rolloff_stdev,phoneme
0.008850311,0.025101127,3.517526388168335,14.568008547084705,0.020007944915254237,0.01845184237137809,0.011635798,0.011635798,-635.46155,54.453773,10.546177,12.201247,22.686712,2.521209,-19.188738,-14.679706,-2.812845,-3.0427184,-8.764683,-9.595628,-5.9265604,-3.843828,-5.9191604,-7.4745674,-5.415456,-4.2375584,-5.89955,-5.661042,90.53997,70.88685,26.810165,18.018763,34.5056,11.971212,32.089268,23.1,7.513258,7.3772893,15.277748,15.659698,10.672434,7.6384463,8.717768,10.5967245,5.916818,5.6690164,6.373009,6.849899,0.5937489,0.6082559,0.54429376,0.5095219,0.605009,0.73081905,0.57708603,0.5088634,0.48179734,0.48980728,0.5079902,0.5415847,0.30563185,0.34527746,0.35208863,0.3381052,0.28817025,0.31798044,0.2915148,0.31783992,0.31362128,0.3284038,0.3471079,0.32498983,509.95438865670815,402.5542246256372,17.62012922061402,10.494739697818005,14.08820409589938,15.53378502429302,16.449318453150074,16.823511548587483,14.091439395057158,10.468229773247524,5.289642788273819,6.929956960123512,6.302132753195989,7.170991879162289,7.564805949673451,1.4983954060530316,632.6105891047297,1147.4372886869562,tt
0.027687833,0.086679466,4.60205078125,25.682341746834346,0.027543840787461773,0.023659514371129394,0.03650745,0.03650745,-498.44217,57.65999,11.045586,-4.6714187,-4.849834,-10.60664,-9.457138,-0.4430094,-1.1601775,-9.363078,-10.390386,-5.192103,-2.1208718,-2.0803812,-2.3336756,-1.4342917,-0.67879295,-2.929309,-6.3527327,-6.024059,97.25362,85.504745,28.64021,15.592929,14.921857,18.121672,15.868197,5.1157007,7.276777,15.400697,15.658841,8.652917,6.950178,5.101903,5.727165,4.1787825,4.868529,4.909132,9.813468,9.187666,0.63750225,0.64573914,0.54648155,0.48401442,0.57045543,0.6430371,0.5378957,0.49147803,0.44440296,0.454214,0.505793,0.57123303,0.26614377,0.3199269,0.3308406,0.3107299,0.31127018,0.3413491,0.33318925,0.335266,0.3232254,0.34276518,0.36602098,0.3228378,510.71150899938857,345.60012190962476,18.99343494022995,10.476827187452319,14.342616341372393,15.825322330024905,15.364188331474294,17.72117566929832,14.741073632280761,9.908787054630778,5.33419228027698,6.276287247199987,6.63702191891652,4.989803225451537,7.214711758834314,1.837546245342119,468.34716796875,869.3212638741323,th
0.015035997,0.051747814,5.442723751068115,36.764375318444685,0.013308155293367346,0.013107309537210454,0.020733157,0.020733157,-549.66296,47.926395,17.616318,-0.46728453,-7.429496,-10.787256,-8.1955805,-2.259921,-2.235714,-7.234479,-8.415759,-4.22786,-1.1796558,-2.5257468,-3.302493,-1.0888722,-1.0796424,-4.147082,-4.5761786,-2.20697,78.7082,79.466324,31.414371,10.754914,16.644108,20.04179,15.650448,7.6245213,7.3732014,12.918443,15.032283,8.330854,4.581808,5.9875574,7.7401595,3.0915828,4.531586,7.1379066,8.402173,5.0417185,0.65711564,0.50004447,0.45814225,0.43779483,0.5337726,0.6105227,0.53892285,0.5667696,0.5355325,0.53932905,0.54928166,0.6746518,0.27838695,0.3188458,0.34845382,0.31230167,0.31835994,0.33449525,0.2672535,0.32187805,0.33777553,0.3470053,0.3278639,0.27259472,422.61087423307083,260.4603381792518,18.529421384535407,10.558011357303993,13.256118899065262,15.576064342513902,15.530914438337222,15.577068445621489,14.91310301397556,9.322322773602947,5.027152670064752,5.878566482350109,7.148132872742599,5.734906266147663,5.338791411390787,2.6327358073100062,334.31396484375,677.1437488280253,th
0.022073997,0.06848282,4.547645092010498,25.935065844696528,0.012372295673076922,0.011866837219242882,0.029718777,0.029718777,-520.30273,56.33135,9.699682,-0.49694183,-2.7122374,-10.0381,-8.458894,-0.14133833,-2.177541,-8.031671,-7.451746,-6.2050023,-1.8663604,-0.5990575,-4.6279984,-2.655546,-0.10949116,-3.4629815,-6.5649395,-5.203911,102.708115,82.917786,24.410357,12.9257765,11.684909,20.482864,16.131607,6.0953436,7.4149795,13.63132,12.836641,9.762051,5.7776003,3.5620444,8.099432,4.7651577,5.126104,6.0757627,10.125443,7.475307,0.62825185,0.48505837,0.49075797,0.47979188,0.55271304,0.64748573,0.58551055,0.56262213,0.49375406,0.46739763,0.50277036,0.68683237,0.2776394,0.314855,0.35764942,0.33100653,0.30706546,0.33598518,0.3139424,0.34517613,0.32521322,0.3262743,0.32289922,0.30166036,465.307836545152,326.1598834089836,19.419283731155467,11.404043307997446,14.284928404916732,15.874970855330286,15.520200897837272,17.712079946163986,15.771123836417082,9.584629500222244,5.619245712427258,6.217269052170125,6.844854049287919,5.231730162696269,8.591231408140182,5.103126961192197,437.7313701923077,789.6295740925923,th
0.01774373,0.05323169,4.700683116912842,27.460417993020126,0.012437300248579546,0.012375702254070253,0.023394018,0.023394018,-536.0087,60.77743,15.510413,-2.3588274,-6.216247,-10.435855,-9.964909,-0.87977463,-0.8224653,-9.518009,-10.308625,-5.5064626,0.19322395,-0.37584165,-4.7828336,-2.9827628,-1.0444685,-3.2611625,-5.941834,-4.7709775,94.64597,83.874275,28.470503,13.678893,13.049249,17.330296,16.180481,7.6846943,7.8730497,15.221229,16.16972,8.976766,5.1345334,3.0783803,8.179124,5.2484446,5.1455827,5.075884,10.456126,7.0001817,0.66947883,0.46142447,0.450822,0.4556983,0.54733104,0.61899483,0.5242562,0.5045168,0.4663992,0.44282168,0.5074708,0.7656868,0.24026307,0.33838546,0.3586937,0.3258143,0.31057978,0.34940067,0.29730222,0.33927906,0.33901504,0.34059906,0.32213712,0.26816437,462.0339955823732,331.9702803759112,18.636112124801105,11.31898455191135,14.255118029277828,15.53283738878599,15.943649477964419,16.416538360202505,15.911118117841044,9.26259113194939,5.5291734015168945,6.282942452967064,6.660594606961945,5.724765164095319,6.3663569534279985,5.4387272987857305,462.35212846235794,799.217641174722,th
0.019706171,0.060162496,4.799031734466553,27.886952445089992,0.01290012348024316,0.012602445868022134,0.027206074,0.027206074,-527.7053,66.71235,26.994768,4.0682497,-4.034696,-8.445783,-7.1256065,0.35892114,0.42488357,-8.155778,-11.113123,-6.03695,-1.6145995,-4.050145,-6.8836927,-3.5608163,-1.6202139,-4.678651,-6.823362,-4.5983143,86.36632,85.24004,33.06742,21.578129,21.542133,23.069857,15.982138,7.485651,6.017018,13.546189,16.700937,8.538246,6.9841323,6.7117977,9.521335,5.636785,5.673918,5.8247504,9.122348,5.395873,0.63420856,0.52218306,0.5489316,0.544525,0.5901018,0.6412529,0.57611054,0.5730173,0.53881997,0.5329273,0.5763265,0.7385935,0.2501664,0.33658153,0.3690646,0.34379482,0.30359554,0.33118156,0.2809015,0.31618205,0.3165575,0.33728433,0.31615868,0.27274382,446.1721724053262,328.88680192974005,18.51436813084091,10.96032965142996,14.790989424734487,16.37756212855732,15.974377510882208,16.265623752709264,15.403138568868474,9.201464168456184,5.514506614121053,6.505124465374017,7.186119974310317,6.0021931010411596,5.7919712633607086,3.855616945991392,449.9786931818182,807.2793186701272,th
0.016761295,0.053328462,4.892673969268799,28.761140706506094,0.013757879083806818,0.012117287060301218,0.02360279,0.02360279,-539.419,64.24435,20.253084,2.7853596,-3.2561903,-9.804492,-8.73963,-0.62537766,-1.5066974,-7.574892,-9.729726,-6.892386,0.08194529,-2.208869,-7.5068865,-3.9856184,-0.79168355,-3.3673353,-6.6069407,-4.1494327,95.29613,84.80697,29.902672,17.332905,15.437814,21.112513,16.643442,7.635722,8.743677,12.399902,15.930496,10.779015,5.131111,4.3437724,11.774425,6.1526647,7.2203364,5.5650177,8.8211565,6.5984154,0.61482555,0.5198438,0.53713155,0.5346485,0.56624645,0.64016825,0.58434594,0.55059797,0.51731503,0.52568275,0.61531854,0.73600197,0.25668702,0.33277878,0.35862735,0.33215636,0.30762407,0.33233392,0.2842904,0.3236352,0.32134172,0.33508867,0.30029428,0.26472723,452.017640869794,311.0799075598985,18.553114765963127,10.666225078620245,13.515176430323693,16.00465126618491,15.88253989525641,16.54595901104616,15.630225201336641,9.125160810350348,5.137411788336134,5.783102609851279,6.506197467609951,5.850879150637541,7.071674184360638,5.1369120718542325,438.61666592684657,764.1305280620005,th
0.021322297,0.06239187,4.434162139892578,24.33927722801782,0.01310884059446254,0.012926874753742533,0.028782776,0.028782776,-549.3425,65.46648,20.332266,-4.5297394,-8.839791,-10.469147,-9.588371,-2.6671963,-0.7292886,-8.617382,-12.674127,-5.608245,0.5834189,-2.6674786,-6.3463387,-3.2732315,-0.62325096,-3.750511,-6.6952167,-4.807603,93.9058,93.01639,29.60527,17.228842,16.867924,17.710749,15.296633,7.633874,6.655097,14.052075,19.603481,10.078962,6.1315446,7.5163236,9.967258,5.8931546,4.9655194,6.294713,9.521576,7.4574714,0.6290157,0.50471383,0.46845785,0.45316705,0.52568626,0.6536521,0.54006445,0.46810862,0.44282293,0.46187794,0.57935417,0.6752236,0.31350297,0.34195605,0.37059772,0.33023414,0.31823683,0.32391927,0.2672078,0.33069825,0.33457896,0.33582026,0.3514192,0.30921635,454.5757731681759,338.9579990082022,18.645335438975412,11.013118531570228,13.772144376172033,15.464145371572311,16.428920088115827,15.280751266151873,14.998442515317533,10.759022874919541,5.435776333272259,6.063262648275058,6.086878844153546,5.63464175334234,4.545321371616714,2.842729621787704,466.59934303977275,875.5603765096221,th
0.031036291,0.103039265,4.693963527679443,26.676116421775294,0.014521172706117021,0.014377605470455003,0.041220278,0.041220278,-472.14603,45.916763,3.4444268,-1.2586142,-3.3072555,-10.423382,-8.24714,-0.5640064,-0.8729852,-6.6715717,-7.148374,-4.3366733,-1.2370695,-1.4196404,-3.087075,-1.3285395,-0.39496127,-2.1405678,-4.064189,-3.6285973,102.59984,77.229294,24.503935,8.377363,8.37787,19.01963,16.492205,6.694074,7.489946,12.404886,13.417978,8.831619,5.228421,4.5107417,6.4071116,3.8761158,4.4491425,5.221367,7.390051,7.2150245,0.66758984,0.54526407,0.5238859,0.48607072,0.5413635,0.621038,0.5503221,0.5640993,0.4928995,0.4519891,0.47106072,0.6332466,0.29199627,0.31660524,0.3627502,0.32575113,0.30012724,0.33725917,0.31660756,0.34094116,0.3203485,0.32779685,0.32338682,0.28584135,488.84765545098264,382.22040149366416,18.28744586843884,11.380909040785287,13.472173594423712,15.681130728844442,16.185183914959094,16.61100514122,15.603475466566112,8.960389301759616,5.946182795623673,6.170337395402066,7.060520730117997,5.9423889421752705,6.626482825103412,5.092564854877588,482.7789955950798,897.8088758916015,th
0.021326492,0.07369041,5.332730770111084,35.61230372890148,0.016426616811497326,0.012949954701999783,0.028610729,0.028610729,-519.0152,50.214844,8.156774,-4.6887693,-4.8287497,-9.615781,-8.738369,-1.1170588,-2.1130068,-8.63079,-8.629905,-4.1373224,-0.9917024,-2.426333,-3.7006536,-1.3152068,-0.20013484,-2.5401988,-5.8615623,-5.1330376,95.69398,82.32179,23.52557,13.202932,11.509814,18.99978,16.653448,4.667626,7.0835257,15.38326,14.9438095,7.653867,5.798903,4.685167,7.402609,3.613677,5.478512,4.367974,10.066044,8.468064,0.7405356,0.7114366,0.5866232,0.4983714,0.5195052,0.63188577,0.5371488,0.51951575,0.4841305,0.4822086,0.47417217,0.5729604,0.23936304,0.2568087,0.35213026,0.31809106,0.2964473,0.3260015,0.30043656,0.32829747,0.32259098,0.33705214,0.3312822,0.28547004,452.9642750509642,313.0605902092083,18.381017203487875,10.392031128526348,13.374707905216246,14.688061383997871,15.692876339457822,16.301258364642468,14.869324014231715,8.6745029769231,4.837351575704617,5.293696061213058,5.579160348252332,5.114065766906841,6.389132938575428,3.6533819111445798,411.08842329545456,767.7151294564267,th
0.019244952,0.058579944,4.1515421867370605,21.565536416609643,0.01758109327507599,0.015777033472222594,0.025301985,0.025301985,-544.8794,53.881588,15.750086,-3.4111118,-5.8736644,-8.103547,-8.210606,-2.6905782,-1.4760609,-7.929396,-10.554337,-4.611249,-0.052466895,-2.4587755,-4.4845624,-1.2357588,0.89877146,-3.0123284,-6.9759765,-5.205468,87.526924,84.70402,25.819796,18.54362,14.388649,16.376007,14.040788,6.659387,6.1405907,13.583245,17.730354,7.391249,6.9004283,5.2776423,8.747698,2.6726687,5.4498177,4.664476,11.754714,7.7307644,0.71041715,0.6540208,0.5325568,0.49535364,0.5296732,0.6566955,0.6108552,0.56472737,0.51185477,0.51634,0.4875579,0.52365863,0.27624553,0.2780929,0.35373038,0.34035695,0.30490345,0.33802688,0.31780994,0.3255678,0.32406172,0.35790813,0.35025814,0.3148365,443.4098498221921,319.50613318021806,18.827192669320528,10.733853331603973,13.936363702026844,16.03438499426027,16.03834339584806,15.767562924685306,14.425222836833594,9.617343154702958,4.948304600674305,5.772162452075912,6.6689150352996425,5.999814517405346,4.863095932225416,2.059605421145202,400.3870738636364,809.7480344814355,th
0.008935963,0.03442092,6.243732929229736,50.32201899304321,0.014346407860824742,0.013605093383419918,0.012733571,0.012733571,-589.0492,46.0891,12.929838,-2.447895,-2.761221,-3.8063354,-4.9171557,-2.067007,-1.2238357,-4.766716,-6.387106,-3.7271633,-1.0850956,-1.3124876,-2.811948,-2.887857,-1.7700195,-2.3231337,-4.6489973,-4.9570003,88.35048,83.47852,27.788103,17.756063,15.335203,13.612021,13.077719,8.510739,6.7355523,9.888343,13.320061,8.250983,4.7621555,3.3308566,5.0552692,4.775633,4.7414455,3.6838188,7.4452715,7.8499966,0.5916419,0.54371566,0.5436075,0.5126748,0.63829017,0.7110133,0.5991154,0.60117704,0.55462646,0.56898767,0.66179997,0.62976485,0.293858,0.31447107,0.3150399,0.28183463,0.23644207,0.26348224,0.2653032,0.3076541,0.28711367,0.2851047,0.312084,0.269704,414.481610453025,292.94627882781407,18.636086810395774,10.750930028708726,12.778480956973402,14.50872310399604,14.769274856948737,14.567138938651896,14.06934339821702,8.600872093034958,4.561514235709477,4.865845640855784,6.253728510433659,4.527098265683019,4.230621849044988,1.9101748614483318,343.310295183634,756.7926311295056,t
0.009757952,0.04109166,7.401743412017822,71.00007860243772,0.011905943273672056,0.013069231430387383,0.0141778495,0.0141778495,-576.22705,43.360268,7.485821,-1.6769693,-0.49687976,-4.434499,-5.530505,-0.30694795,-0.66883254,-5.6037025,-5.626511,-2.9950016,-0.6006034,-1.312794,-3.424434,-2.5401611,-2.0993226,-3.062195,-3.797158,-3.921882,96.227264,79.28673,26.819103,15.851129,12.092382,15.778222,14.630949,6.8050385,5.668847,12.269171,12.2052,7.0571394,4.5742106,3.9160318,7.1851063,4.461259,4.6980553,4.9093847,6.462986,6.411557,0.52787167,0.5611713,0.53850764,0.51464283,0.56151,0.72208655,0.7170566,0.66321945,0.5735001,0.5440131,0.5684299,0.5692871,0.26780862,0.3082627,0.3199724,0.27851054,0.26595375,0.26621625,0.21240228,0.28858864,0.28328982,0.29370078,0.30570048,0.31246495,435.90776305958474,342.3767262586498,18.49679749992401,10.321997512911434,11.98827566326405,13.962739994064737,14.34559261266449,15.750865379501025,14.70871483519779,8.038854577122557,4.54243443409893,4.4160061636811205,5.195874951295516,4.426924232345468,6.746664961409381,3.7594038159798737,366.7590725806452,830.059329823615,t
0.00818548,0.031726312,6.6749186515808105,60.11958671548303,0.013514975761772853,0.013824701082458257,0.011885999,0.011885999,-607.37854,48.51745,12.158366,-1.9811921,-1.8097674,-4.8271003,-6.206011,-0.7169353,0.0530158,-5.803452,-7.7319207,-4.166338,-1.5887967,-2.9303207,-3.6858275,-2.509327,-2.2166731,-3.4219086,-4.7994366,-3.926299,94.14617,84.1348,27.210703,17.613493,14.0364275,15.021166,15.306983,7.624262,7.0487165,12.040622,15.711607,7.337628,5.0820665,4.379779,6.2879558,4.091212,5.535241,4.6420226,7.561995,5.4549046,0.63238585,0.5655923,0.5436363,0.5222221,0.59398776,0.71854866,0.6368857,0.6079399,0.556413,0.5994265,0.65133095,0.602575,0.29301086,0.31077182,0.33525652,0.30270636,0.2381525,0.24294235,0.25458375,0.2962689,0.28074157,0.2913746,0.31859714,0.274852,427.90528574411064,342.4428944014177,18.390258416532067,10.457621107299515,12.686372596104585,14.20836074191596,14.485343410858029,15.41525508193804,14.330951186821336,9.077019455741858,4.794493265109396,4.647741202827614,5.343739469782182,5.1236833348333946,5.413190191544299,2.879055318763785,369.51452434392263,849.4360097533561,t
0.011676138,0.04394615,6.304894924163818,51.529386848370464,0.014949372167673716,0.01432862747314499,0.017256338,0.017256338,-558.3052,55.613518,21.685804,5.042877,1.9500405,-2.6314662,-5.0092106,-0.92863554,-0.27948394,-6.5935993,-9.806337,-6.1442657,-3.2145956,-4.6463127,-5.6136756,-3.8629339,-2.9687383,-4.651824,-6.069942,-5.120337,85.03535,80.28126,30.311539,22.312471,19.212982,18.534233,15.1653,7.9286385,6.6491513,11.945945,15.449976,8.380692,7.130423,5.85494,7.609647,5.0282207,5.4579606,5.1779904,7.5367885,5.409584,0.65150166,0.58091325,0.57928735,0.56257874,0.6234685,0.73445815,0.59551454,0.55617946,0.5410461,0.5760769,0.6191061,0.62936616,0.2923429,0.31556097,0.34268042,0.32338548,0.26724508,0.27342948,0.26373753,0.31554893,0.30322003,0.30702055,0.3299949,0.2815931,427.29459398120576,324.21627896085255,18.742392945063504,10.17312476720632,14.140157663814682,15.190455032748094,14.466702807835379,15.58872873459998,14.49112883065187,9.671088544448253,5.426365668121918,5.467298458813683,6.327983889190996,4.590570229174562,4.826031199297555,2.1261135739517223,396.5482045368976,813.4176331978484,t
0.013127541,0.048978057,6.327012538909912,51.722093442423095,0.013819391993957705,0.014032173776891286,0.019021282,0.019021282,-549.6339,48.834953,14.27139,-2.2968621,-3.2179363,-4.7573686,-6.003102,-2.0692694,-0.30550128,-4.8556943,-7.5886974,-4.2685885,-1.0284128,-2.1262243,-3.8773437,-2.6680744,-1.119469,-2.3533473,-4.410046,-4.1369705,86.86999,83.072014,28.670261,18.967583,14.7013,15.648165,13.189583,8.744648,5.940274,9.610565,14.663762,8.327608,5.757203,4.936027,7.455436,5.371939,4.239434,4.2997093,7.759727,6.5061064,0.618088,0.5681012,0.5618876,0.5290186,0.62319565,0.7227493,0.6095703,0.5854238,0.52717125,0.5090045,0.5780984,0.66825914,0.2724066,0.32816085,0.3292497,0.2984228,0.27952367,0.28498477,0.26432386,0.32113433,0.3097189,0.31382895,0.30201095,0.29770678,432.7724992338956,326.8503928940071,17.25916180754879,10.59323552860544,13.229384113068509,15.02237752048483,15.270935628245558,15.130158202591383,14.280427853926112,8.572036304354604,4.976619165157732,5.77856843234437,6.797344904124749,5.0706979405137504,4.646708842955699,2.175363897823806,383.7061135165663,814.8487815030454,t
0.012851987,0.046584565,5.470200538635254,37.758057082350795,0.013257863066343042,0.01601184969110893,0.018743815,0.018743815,-574.74457,49.75883,18.123655,-0.0063925465,-4.64227,-6.0528665,-5.330711,-0.8258796,0.019369286,-4.940621,-7.452048,-4.806585,-1.7794299,-2.3558722,-3.589257,-2.3333669,-1.2887022,-2.1705737,-3.731168,-4.188497,87.482864,86.82143,34.206036,16.23084,18.215727,17.236935,12.7652445,6.3221264,7.2027745,9.572357,14.129585,8.446213,6.761699,5.128885,6.94815,4.6467247,3.8400912,3.831068,5.7973933,6.6594763,0.576598,0.52918994,0.52425146,0.5557889,0.73231095,0.6735284,0.55861425,0.5538191,0.5581865,0.60087466,0.5856425,0.64691895,0.2824088,0.3362425,0.33437818,0.26901427,0.26190737,0.25661618,0.28446212,0.33054143,0.3041838,0.32029158,0.2827436,0.29422128,429.5037041678084,350.90191695910426,17.665732644124265,10.332999939818531,13.055457103101265,14.639189819710143,14.7304565221139,14.599499811115809,14.69371765444422,9.383052340118391,5.665208863314923,5.603295500201288,6.563758128210895,4.339252390842831,4.051685583865352,2.7264156242171786,367.03692036290323,862.0965243253735,t
0.014227022,0.05118747,5.486879348754883,36.95557394026912,0.015157395154723127,0.0167070988866935,0.020174392,0.020174392,-555.85114,51.925232,19.893616,-2.193291,-9.080653,-9.037726,-5.6315703,-0.6009346,0.19954419,-4.560682,-7.6301284,-4.8978114,-1.6551745,-2.3575037,-3.7502513,-2.6335015,-1.5075778,-2.4651737,-3.2895536,-2.5675223,81.43529,85.433044,35.547443,12.565375,20.460604,19.257719,11.458984,7.1504316,5.426071,9.066657,14.322441,9.094047,6.025121,4.9895844,8.032063,5.557201,4.7665896,4.7668834,6.1204033,4.5527596,0.589162,0.5226916,0.54085374,0.5466207,0.6894612,0.7275859,0.57520396,0.5532511,0.5436567,0.5838156,0.5932951,0.6486453,0.29615304,0.33896503,0.34651104,0.3018901,0.2602113,0.28520006,0.28134176,0.31973538,0.2916248,0.32452878,0.31422892,0.30176345,438.8511364133879,351.301991880082,17.97649605969671,10.696000801273328,12.958607736875937,15.846754040892067,14.652224812995472,14.640198652501423,14.279492532768975,9.025996794600609,5.17592111974325,5.622701640886954,8.088948539174922,4.173124894215791,3.3799777037854897,1.7143939500082759,413.7451171875,893.3877143681987,t
0.018675214,0.060466662,5.115469455718994,32.99749172264608,0.016195807658450703,0.015206877953608847,0.026202932,0.026202932,-539.6727,58.418476,15.602995,-6.103177,-7.683617,-8.170392,-7.8209367,-2.5461333,-0.9913987,-6.754417,-9.689885,-5.0626984,-0.7420827,-1.8908839,-4.1786957,-3.3811185,-1.5658963,-2.2820592,-4.648561,-5.128772,94.542885,91.19379,30.448423,19.84151,22.547865,18.127712,15.396188,9.313707,6.963385,11.252936,16.148298,8.7399845,5.6115556,4.7161403,8.473722,6.4301143,5.0301905,3.947505,8.119418,8.110214,0.6185705,0.54550105,0.56238854,0.52678025,0.6320144,0.6911647,0.5503892,0.5010935,0.4752343,0.48102295,0.540574,0.7028505,0.26937076,0.3552863,0.37075096,0.3341387,0.32101128,0.31943357,0.28686893,0.3301805,0.32901824,0.33173272,0.31916547,0.29266995,459.8453199282516,352.705129414208,18.522638264703545,10.556584747414949,13.803006580908562,15.390511821112492,15.30894202837446,15.450078748156018,14.27113752099795,10.335470503283046,5.5987797196071245,5.852754048859135,6.992172219951162,5.305472591791989,4.788165701020597,1.9776309812622819,441.4306640625,836.704871908798,t
0.013918493,0.04688443,5.128321647644043,32.690205544550935,0.014937907166123778,0.01689140477460961,0.019372225,0.019372225,-571.6154,56.225124,17.217825,-4.678824,-7.0496397,-6.2049456,-5.8040895,-2.651649,-1.4756768,-5.440025,-7.9882574,-4.7752075,-1.0592421,-1.7030808,-3.8969638,-3.5003536,-1.7134414,-2.1544793,-4.6257706,-5.4924045,91.32075,89.86225,32.33105,21.078674,19.506784,16.488321,12.519641,9.115383,7.532507,10.131593,13.84466,8.521397,5.31734,5.2216606,7.7309265,7.4968123,4.927694,3.9966576,7.475889,8.148903,0.5700301,0.5294914,0.55581063,0.5401236,0.6614788,0.71300566,0.571298,0.5334283,0.5057142,0.53591484,0.6606184,0.67682934,0.2957685,0.33328205,0.3315723,0.29758775,0.29704136,0.2934723,0.2661363,0.32114217,0.31133953,0.3183892,0.34210944,0.27632847,447.12352832210405,360.4413504507867,17.358309260929023,10.670362015310612,12.908999742830172,15.178635872743218,15.392468203630651,14.814280716176548,14.184318934044773,9.122834526331397,5.431496991939682,5.449166132123568,6.805119881407788,5.094355753770948,4.330603700391741,1.954995339501717,430.24458451704544,891.0372952040136,t
0.013772978,0.0464345,4.914963722229004,30.801539715830017,0.014980279126213593,0.015911288867326547,0.01896093,0.01896093,-568.7986,47.593525,13.025316,-2.6344106,-2.9424896,-4.898423,-7.08065,-3.0285594,-0.31041273,-5.103004,-8.887681,-5.0449495,-0.5288755,-1.9196159,-4.216171,-2.3553076,-0.0031814084,-1.1665511,-3.856465,-4.1062593,88.32231,84.07062,28.030317,18.01509,14.119881,15.6442795,14.359469,7.0256667,7.017525,9.154178,16.65737,9.122681,5.961059,5.1113515,8.428769,5.8360004,3.9671404,3.3486953,7.162777,7.055914,0.68482345,0.5579455,0.53467214,0.4951862,0.55617595,0.6373844,0.5374391,0.53590614,0.51974446,0.5452018,0.64019173,0.739191,0.27496198,0.33173648,0.35984775,0.32394013,0.306852,0.31562907,0.293516,0.33601502,0.32425743,0.32539797,0.32003903,0.25814995,444.49019523003915,366.230042537505,16.728494549870444,10.39418251688171,14.129629228206454,15.201810393133696,15.225973504915673,15.444244120117741,14.561695362621169,9.176473432678037,5.468515580970151,6.128840359353545,7.421487350057085,5.641997636862191,4.442227866111345,2.4499485396513343,379.8179183467742,877.366506547247,t
0.016937945,0.06092183,5.783970355987549,41.30135721035002,0.02392837849069149,0.017775132571127752,0.023527294,0.023527294,-548.8024,58.385773,13.178797,-3.478567,-1.7295457,-5.861193,-8.8624525,-3.23237,-1.1021881,-6.531404,-9.095205,-5.849886,-2.8076394,-2.5701582,-3.9173923,-4.8689895,-4.048483,-3.6032903,-5.4564586,-6.19968,100.52762,90.38795,27.839996,20.734896,14.421506,17.968658,19.835835,8.369089,8.386406,10.864197,14.99022,9.275784,8.017057,5.3476763,6.7398605,6.038811,7.826615,5.4890704,7.433422,8.626433,0.43979198,0.506652,0.50136954,0.5488048,0.5864725,0.6713368,0.61170727,0.5591685,0.4984277,0.46800172,0.52093244,0.47760406,0.3216895,0.36209375,0.3279031,0.33257553,0.29594347,0.28490302,0.26942998,0.31369212,0.3046375,0.28885207,0.34713623,0.35346425,446.4924658977862,297.1192394485573,19.404689572463887,10.521679391500069,13.249191841943576,15.155804746370276,16.087002212521554,16.433860511674407,14.250508754453163,8.88066741532064,4.796736929057082,4.573148154865351,6.053310147323109,6.114523370107576,6.687143920163561,1.7027786705887185,377.8618995179521,740.9001422168826,tt
